2023-08-05 15:25:02.801084	#dataCadastro	link	porcentagem	totalErros	totalAvisos	marcacaoErros	marcacaoAvisos	comportamentoErros	comportamentoAvisos	conteudoInformacaoErros	conteudoInformacaoAvisos	apresentacaoDesignErros	apresentacaoDesignAvisos	multimidiaErros	multimidiaAvisos	formulariosErros	formulariosAvisos
2023-08-06 16:53:27.272311	https://posletras.ufop.br/tabela-documentos	74,01	92	448	5	424	1	3	85	21	1	0	0	0	0	0	
2023-08-06 16:54:13.251795	https://vestibular.ufop.br/index.php?option=com_content&view=category&id=235&Itemid=202&limitstart=10	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-06 16:53:32.592333	https://enut.ufop.br/media-gallery/detail/22530/46316	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-06 16:53:56.152699	https://polosdecinema.ufop.br/oficinas?type=month&month=2023-08&mini=2023-07	82,8	16	104	14	91	1	5	1	8	0	0	0	0	0	0	
2023-08-06 16:54:27.307708	https://www.soc.ufop.br/public/resolucao/mostrar/0000012106	79,41	15	14	5	12	1	0	7	1	0	0	0	0	2	1	
2023-08-06 16:53:50.130882	https://www.dri.ufop.br/en/read/1661-welcome-dri-project-carries-out-cooking-workshop-in-partnership-with-professors-from-the-school-of-nutrition	83,41	16	77	5	68	0	4	10	2	1	0	0	0	0	3	
2023-08-06 16:54:14.871667	https://www.caint.ufop.br/see/999-abertas-as-inscricoes-ao-programa-probral-para-fomento-a-projetos-de-pesquisa-conjuntos	77,36	24	104	7	95	0	4	16	2	1	0	0	0	0	3	
2023-08-06 16:54:31.391090	http://extensao.ufop.br/memorias-do-trauma/	78,22	17	182	8	172	1	4	8	6	0	0	0	0	0	0	
2023-08-06 16:54:32.974117	https://www.dri.ufop.br/see/1110-edusynch-acesso-gratuito	77,36	23	96	7	87	0	4	15	2	1	0	0	0	0	3	
2023-08-06 16:54:17.846465	https://precam.ufop.br/licita%C3%A7%C3%B5es	74,38	10	50	4	39	1	3	4	7	1	0	0	0	0	1	
2023-08-06 16:54:01.101375	https://nano.ufop.br/publications?page=4%2C0%2C0%2C0%2C0%2C1	84,98	22	106	14	85	1	5	7	16	0	0	0	0	0	0	
2023-08-06 16:54:43.332463	https://culturafotograficaufop.blogspot.com/2020/09/fotografetododia-luzes-e-sombras.html	63,71	44	231	11	207	2	6	29	17	1	0	0	0	1	1	
2023-08-06 16:55:03.620192	https://www.soc.ufop.br/public/resolucao/mostrar/0000012458	79,4	15	15	5	13	1	0	7	1	0	0	0	0	2	1	
2023-08-06 16:54:50.936948	http://dri.ufop.br/idiomas/parcerias/lingua-e-cultura-chinesa	77,36	23	98	7	89	0	4	15	2	1	0	0	0	0	3	
2023-08-06 16:54:33.600244	https://www.ufop.br/taxonomy/term/29?page=11	63,79	52	123	17	109	1	6	29	6	1	0	0	0	4	2	
2023-08-06 16:54:31.205467	https://posedu.ufop.br/%C3%A1reas-de-concentra%C3%A7%C3%A3o	83,81	9	67	3	53	1	4	4	9	1	0	0	0	0	1	
2023-08-06 16:55:08.298453	https://moodle.aberta.ufop.br/course/info.php?id=132	72,86	24	116	3	101	1	7	19	6	1	0	0	0	0	2	
2023-08-06 16:54:54.283315	https://culturafotograficaufop.blogspot.com/2020/05/galeria-radilson-gomes.html	63,71	42	227	9	204	2	5	29	17	1	0	0	0	1	1	
2023-08-06 16:54:18.333107	https://posedu.ufop.br/news/aula-magna-20192-com-profa-dra-nilma-lino-gomes?sv_list_box_delta=os_news_latest&pager_id=0&destination=node/14342	83,68	20	72	11	62	1	4	7	5	1	0	0	0	0	1	
2023-08-06 16:55:14.932421	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=30&Itemid=149&limitstart=5	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-06 16:55:17.136568	http://www.soc.ufop.br/public/resolucao/mostrar/0000010142	79,41	15	14	5	12	1	0	7	1	0	0	0	0	2	1	
2023-08-06 16:55:03.341122	https://dri.ufop.br/see/1210-universidade-colombiana-promove-webinarios-gratuitos	77,36	23	108	7	99	0	4	15	2	1	0	0	0	0	3	
2023-08-06 16:55:11.485363	https://www.dri.ufop.br/oportunidades/ed-encerrados	79,33	24	96	7	84	0	4	15	3	1	0	0	0	1	5	
2023-08-06 16:55:16.412371	http://www2.decom.ufop.br/terralab/full-stack-ou-especialista-a-resposta-pode-estar-em-voce/	86,07	4	2	3	2	0	0	1	0	0	0	0	0	0	0	
2023-08-06 16:55:23.096547	https://comhur.ufop.br/news/ufg-realiza-i-encontro-de-c%C3%A2maras-de-media%C3%A7%C3%A3o-das-institui%C3%A7%C3%B5es-federais-de-ensino	87,32	13	40	11	28	1	4	1	8	0	0	0	0	0	0	
2023-08-06 16:55:30.741893	https://www.soc.ufop.br/public/resolucao/mostrar/0000012428	79,41	15	14	5	12	1	0	7	1	0	0	0	0	2	1	
2023-08-06 16:55:28.343535	https://decat.ufop.br/f%C3%B3rmula	86,49	8	37	6	29	1	3	1	5	0	0	0	0	0	0	
2023-08-06 16:55:16.769915	https://international.ufop.br/technological-innovation-and-entrepreneurship-core	70,22	28	77	10	69	1	5	13	1	0	0	0	0	4	2	
2023-08-06 16:55:47.872575	https://vestibular.ufop.br/index.php?option=com_content&view=category&id=204&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-06 16:55:38.912070	https://fisica.ufop.br/classes/bacharelado/per%C3%ADodo-5	86,12	10	47	6	35	1	4	3	8	0	0	0	0	0	0	
2023-08-06 16:55:43.837686	https://laqua.ufop.br/monitoria	78,45	10	75	5	67	1	3	3	5	1	0	0	0	0	0	
2023-08-06 16:55:53.130143	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=234&Itemid=200	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-06 16:55:08.211682	http://www2.decom.ufop.br/imobilis/tutorial-android-paralelismo-executor/	80,44	72	250	15	195	1	13	55	41	0	0	0	0	1	1	
2023-08-06 16:56:40.097822	https://www.soc.ufop.br/public/resolucao/mostrar/0000012434	79,4	15	15	5	13	1	0	7	1	0	0	0	0	2	1	
2023-08-06 16:56:31.587735	https://dri.ufop.br/en/ufop-interactive-map	84,6	13	139	5	131	0	4	7	1	1	0	0	0	0	3	
2023-08-06 16:56:47.090187	http://www.propec.ufop.br/estruturas-e-construcao-area-concentracao	83,61	72	230	11	226	1	2	60	2	0	0	0	0	0	0	
2023-08-06 16:56:45.562588	https://www.dri.ufop.br/see/1421-santander-oferece-bolsas-para-cursos-online-sobre-tecnologias-emergentes	77,36	23	105	7	96	0	4	15	2	1	0	0	0	0	3	
2023-08-06 16:57:06.664247	https://moodle.aberta.ufop.br/course/index.php?categoryid=17&lang=pt_br	83,43	15	81	3	66	0	7	11	3	1	0	0	0	0	5	
2023-08-06 16:56:54.978549	https://medicina.ufop.br/in%C3%ADcio?type=month&month=2023-08&mini=2023-06	79,3	24	110	20	94	1	5	2	10	1	0	0	0	0	1	
2023-08-06 16:57:16.989148	https://propp.ufop.br/pt-br/file/logov6pngpng#overlay-context=pt-br	63,22	18	51	5	41	1	2	7	6	1	0	0	0	4	2	
2023-08-06 16:57:14.142510	http://www.cead.ufop.br/index.php/departamento-degep/41-lista-de-docentes/364-profa-mirian-assumpcao-e-lima	73,12	44	82	12	69	0	7	31	6	1	0	0	0	0	0	
2023-08-06 16:56:45.287472	https://culturafotograficaufop.blogspot.com/search/label/Nic%C3%A9phore%20Ni%C3%A9pce?updated-max=2020-08-17T08:00:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-06 16:57:15.383590	https://csu.dof.ufop.br/dl-2022	85,32	12	62	5	49	1	3	6	10	0	0	0	0	0	0	
2023-08-06 16:57:24.406254	http://www.decom.ufop.br/pos/grade-curricular/materias-basicas	79,1	19	142	12	130	1	2	6	10	0	0	0	0	0	0	
2023-08-06 16:57:14.456012	https://www.caint.ufop.br/oportunidades/ed-encerrados	79,33	24	96	7	84	0	4	15	3	1	0	0	0	1	5	
2023-08-06 16:57:01.691344	https://www.ufop.br/ufop-na-midia	75,35	33	86	8	70	1	6	20	8	0	0	0	0	4	2	
2023-08-06 16:57:31.179322	https://www.prograd.ufop.br/estagios/rocalha-artesanatos-administrador	70,63	19	67	5	52	1	5	9	8	0	0	0	0	4	2	
2023-08-06 16:57:28.961521	https://propem.ufop.br/colegiado	74,1	13	42	11	30	1	3	0	9	1	0	0	0	0	0	
2023-08-06 16:57:27.015545	https://sustentabilidade.ufop.br/2009	86,73	11	94	4	77	1	4	6	12	0	0	0	0	0	1	
2023-08-06 16:57:28.144247	https://culturafotograficaufop.blogspot.com/2021/11/garotaamericananaitalia.html#comments	68,92	41	212	11	188	2	6	26	17	1	0	0	0	1	1	
2023-08-06 16:57:33.945271	https://labiiex.ufop.br/mexa-se	81,78	14	48	12	39	1	4	1	5	0	0	0	0	0	0	
2023-08-06 16:57:47.314627	https://propp.ufop.br/pt-br/news/prorrogacao-do-prazo-para-submissao-de-trabalhos-no-encontro-de-saberes-2021	63,55	20	61	5	51	1	2	9	6	1	0	0	0	4	2	
2023-08-06 16:57:44.413116	https://petgeologia.ufop.br/contact_owner	79,76	7	79	5	67	1	4	0	6	1	0	0	0	0	2	
2023-08-06 16:57:40.421236	https://dri.ufop.br/see/972-bolsa-estudos-governo-taiwan	77,36	23	102	7	93	0	4	15	2	1	0	0	0	0	3	
2023-08-06 16:57:48.719462	http://www.cead.ufop.br/index.php/o-cead/resolucoes-cead-ufop/88-portarias/2007-portarias-2023	73,17	41	82	10	69	0	7	30	6	1	0	0	0	0	0	
2023-08-06 16:57:52.132608	https://proex.ufop.br/documentos-e-formularios/coordenadores	69,55	20	152	6	138	1	5	9	7	0	0	0	0	4	2	
2023-08-06 16:57:50.662374	https://profmat.ufop.br/matriz-curricular	80,06	29	252	7	135	1	3	20	9	1	105	0	0	0	0	
2023-08-06 16:57:14.455001	http://www.caint.ufop.br/read/1809-ufop-recebe-visita-de-professores-da-school-of-public-policy-da-university-of-calgary-no-canada	78,06	27	140	9	129	0	4	17	4	1	0	0	0	0	3	
2023-08-06 16:57:59.157234	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=32&Itemid=149	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-06 16:57:48.567986	https://caint.ufop.br/en/international-agreements-map	88,07	10	68	4	60	0	4	5	1	1	0	0	0	0	3	
2023-08-06 16:57:46.139324	https://caint.ufop.br/see/1315-grupo-de-cooperacao-internacional-de-universidades-brasileiras-lanca-convocatoria-para-projetos-e-solucoes-de-inovacao-social-para-a-saude-na-america-latina-e-no-caribe	77,36	23	108	7	99	0	4	15	2	1	0	0	0	0	3	
2023-08-06 16:58:00.108217	https://www.caint.ufop.br/see/1259-bolsas-santander-para-mulheres-que-almejam-cargos-executivos	77,36	23	100	7	91	0	4	15	2	1	0	0	0	0	3	
2023-08-06 16:58:02.431730	http://www.caint.ufop.br/see/1117-programa-beware-fellowships-2-oferece-oportunidade-de-pesquisa-na-belgica	77,36	23	100	7	91	0	4	15	2	1	0	0	0	0	3	
2023-08-06 16:57:58.355764	https://cemar.ufop.br/Grupo%20de%20Estudos%20do%20Giracampo%20-%20Educa%C3%A7%C3%A3o%20do%20Campo%20em%20Movimento	78,99	11	36	6	28	1	3	3	5	1	0	0	0	0	0	
2023-08-06 16:58:18.876352	https://propp.ufop.br/en/indicadores-e-relatorios	69,65	20	52	8	42	1	2	7	6	0	0	0	0	4	2	
2023-08-06 16:57:56.490401	https://posedu.ufop.br/news/retifica%C3%A7%C3%A3o-do-resultado-dos-recursos-ao-deferimento-das-inscri%C3%A7%C3%B5es	83,68	20	77	11	66	1	4	7	6	1	0	0	0	0	1	
2023-08-06 16:58:10.310825	http://dri.ufop.br/see/947-oportunidades-de-doutorado-na-franca-em-2019	77,85	22	101	6	91	0	4	15	3	1	0	0	0	0	3	
2023-08-06 16:58:21.150086	http://proex.ufop.br/programas/extensao-pesquisa-educacao-cultura-patrimonio-e-cidadania/pesquisa-formacao-educacao-e-restauracao-da-cantaria	67,64	18	60	6	51	1	5	6	2	1	0	0	0	4	2	
2023-08-06 16:58:25.230214	http://prograd.ufop.br/secoes-de-ensino	70,75	32	327	5	309	1	5	22	11	0	0	0	0	4	2	
2023-08-06 16:58:28.450407	https://prograd.ufop.br/estagios/programa-de-estagio-csn-mineracao-0	70,63	19	67	5	52	1	5	9	8	0	0	0	0	4	2	
2023-08-06 16:58:09.160050	https://fimat.ufop.br/publications/fractal-patterns-language-structures	72,4	42	77	20	44	2	5	19	28	1	0	0	0	0	0	
2023-08-06 16:58:06.817348	https://en.ufop.br/biological-sciences	74,52	27	79	8	71	1	5	14	1	0	0	0	0	4	2	
2023-08-06 16:58:34.397987	http://proex.ufop.br/proex/logo-da-proex	75,53	51	112	14	91	1	5	32	14	0	0	0	0	4	2	
2023-08-06 16:58:40.036345	https://sisbin.ufop.br/bibliotecas/ouropreto	67,43	23	64	4	57	1	3	13	2	1	0	0	0	4	2	
2023-08-06 16:58:42.136063	http://proex.ufop.br/extensao-universitaria/curricularizacao	73,85	19	80	8	70	1	5	6	3	0	0	0	0	4	2	
2023-08-06 16:58:02.990134	https://culturafotograficaufop.blogspot.com/search/label/Patrick%20Demarchelier?updated-max=2020-01-01T13:00:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-06 16:58:26.499273	https://culturafotograficaufop.blogspot.com/search/label/Luiz%20Bhering?updated-max=2022-10-04T07:00:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-06 16:58:54.368036	https://www.caint.ufop.br/oportunidades/ed-encerrados?start=50	79,33	24	96	7	84	0	4	15	3	1	0	0	0	1	5	
2023-08-06 16:59:09.580572	https://moodle.aberta.ufop.br/enrol/index.php?id=49&lang=en	80,14	18	66	6	50	1	8	10	4	1	0	0	0	0	4	
2023-08-06 16:59:09.399224	https://moodle.aberta.ufop.br/course/index.php?categoryid=34	83,37	13	70	3	57	0	7	9	1	1	0	0	0	0	5	
2023-08-06 16:58:45.659840	https://csilab.ufop.br/publications/dataset-hop-varieties-classification	83,58	6	59	3	41	2	4	1	14	0	0	0	0	0	0	
2023-08-06 16:59:13.988063	http://nei.ufop.br/index.php?option=com_contact&view=contact&id=1&Itemid=302	90,4	11	93	5	84	0	4	5	5	0	0	0	0	1	0	
2023-08-06 16:59:08.369299	https://fisica.ufop.br/classes/disciplinas-da-licenciatura/per%C3%ADodo-3	86,12	13	51	9	39	1	4	3	8	0	0	0	0	0	0	
2023-08-06 16:59:20.288318	http://www.cead.ufop.br/index.php/departamento-deete/41-lista-de-docentes/151-prof-hercules-toledo-correa	73,11	43	82	11	69	0	7	31	6	1	0	0	0	0	0	
2023-08-06 16:59:19.417078	https://petgeologia.ufop.br/biografia	79,76	8	92	6	81	1	4	0	6	1	0	0	0	0	1	
2023-08-06 16:59:32.771997	http://prograd.ufop.br/%3Cnolink%3E/pibid-ufop	71,17	18	76	4	59	1	5	9	10	0	0	0	0	4	2	
2023-08-06 16:59:19.977072	https://labespee.ufop.br/presentations/2017relative-age-effect-players-brazilian-u17-basketball-championship	80,45	16	53	13	45	1	3	1	5	1	0	0	0	0	0	
2023-08-06 16:59:14.618514	https://international.ufop.br/arts-and-culture	70,03	45	107	15	93	1	5	25	7	0	0	0	0	4	2	
2023-08-06 16:59:41.150018	https://nano.ufop.br/publications/adsorption-co2-biphasic-and-amorphous-calcium-phosphates-experimental-and	79,42	22	65	15	46	2	6	5	13	0	0	0	0	0	0	
2023-08-06 16:59:51.492129	http://www.em.ufop.br/index.php/editoria-b	87,74	5	84	3	80	0	1	1	3	1	0	0	0	0	0	
2023-08-06 16:59:52.979734	https://forumdasletras.ufop.br/historias-do-forum-das-letras	70,24	113	180	45	175	1	3	66	2	1	0	0	0	0	0	
2023-08-06 16:59:46.762151	https://www.dri.ufop.br/en/benefits-offered-by-ufop	87,62	16	141	7	125	0	12	8	1	1	0	0	0	0	3	
2023-08-06 17:00:02.496465	https://moodle.aberta.ufop.br/enrol/index.php?id=135&lang=en	80,14	18	66	6	50	1	8	10	4	1	0	0	0	0	4	
2023-08-06 17:00:02.305544	https://debio.ufop.br/curso-de-ci%C3%AAncias-biol%C3%B3gicas-bacharelado-e-licenciatura	87,59	7	36	3	29	1	3	3	4	0	0	0	0	0	0	
2023-08-06 16:59:51.450567	http://www.cead.ufop.br/index.php/2016-08-24-18-31-58/bibliotecas-virtuais	80,31	46	125	16	111	0	7	30	7	0	0	0	0	0	0	
2023-08-06 17:00:07.814786	https://debio.ufop.br/sistem%C3%A1tica-vegetal	80,44	8	42	3	34	1	3	4	5	0	0	0	0	0	0	
2023-08-06 17:00:13.503406	http://www.propp.ufop.br/pro-equipamentos-2008	59,21	97	173	25	146	1	3	66	22	1	0	0	0	4	2	
2023-08-06 17:00:18.147266	https://icea.ufop.br/news/ufop-realiza-o-ligamento-das-placas-fotovoltaicas-no-icea-em-jo%C3%A3o-monlevade	83,22	14	77	7	69	1	4	5	3	1	0	0	0	0	1	
2023-08-06 17:00:00.343478	https://culturafotograficaufop.blogspot.com/2021/04/Rituais%20Ventos%20de%20Agosto.html	62,4	48	236	17	215	2	6	27	14	1	0	0	0	1	1	
2023-08-06 17:00:34.861688	https://www.propec.ufop.br/engenharia-estrutural-e-de-materiais	83,61	70	230	9	226	1	2	60	2	0	0	0	0	0	0	
2023-08-06 17:00:53.134212	http://www.soc.ufop.br/public/resolucao/mostrar/0000012340	79,43	15	14	5	12	1	0	7	1	0	0	0	0	2	1	
2023-08-06 17:00:50.323667	https://propp.ufop.br/en/node/18	65,37	23	73	6	61	1	2	11	8	1	0	0	0	4	2	
2023-08-06 17:00:43.011399	https://farmaciadeouro.ufop.br/quem-somos	83,35	20	83	15	67	1	4	3	11	1	0	0	0	0	1	
2023-08-06 17:01:00.235154	https://prograd.ufop.br/comunicados?page=6	64,93	18	98	4	83	1	5	8	8	1	0	0	0	4	2	
2023-08-06 17:01:12.331349	http://www.decom.ufop.br/puca/	78,38	14	3	12	3	1	0	0	0	1	0	0	0	0	0	
2023-08-06 17:00:57.766649	https://cipharma.ufop.br/laborat%C3%B3rios-multiusu%C3%A1rios	82,26	12	56	4	42	1	4	7	10	0	0	0	0	0	0	
2023-08-06 17:01:13.054447	https://neabi.ufop.br/o-papel-do-neabi	78,49	9	51	7	39	1	3	0	8	1	0	0	0	0	1	
2023-08-06 17:01:18.657023	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=191&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-06 17:00:31.632479	https://culturafotograficaufop.blogspot.com/2020/12/dicade-parasita.html	62,43	58	225	13	202	2	6	41	16	1	0	0	0	1	1	
2023-08-06 17:01:40.927114	https://prograd.ufop.br/processo-seletivo-para-ingresso-no-2o-semestre-letivo-de-2013	77,07	17	67	3	51	1	5	9	9	0	0	0	0	4	2	
2023-08-06 17:01:20.187788	https://iceb.ufop.br/news/iceb-completa-41-anos	75,03	22	61	13	52	1	3	7	6	1	0	0	0	0	0	
2023-08-06 17:01:28.092260	https://www.caint.ufop.br/see/1168-college-of-business-da-university-of-illinois-abre-inscricoes-para-programa-de-intercambio-virtual	77,3	26	109	10	100	0	4	15	2	1	0	0	0	0	3	
2023-08-06 17:01:27.211296	http://www.caint.ufop.br/programas/gcub-mob	81,56	23	95	7	85	0	4	15	3	1	0	0	0	0	3	
2023-08-06 17:01:21.474539	https://ppea.ufop.br/news/pr%C3%B3ximo-semin%C3%A1rio-da-p%C3%B3s-ppea-ufop-e-ppge-ufv	82,85	19	610	12	595	1	3	5	11	1	0	0	0	0	1	
2023-08-06 17:01:56.911191	https://proplad.ufop.br/%3Cnolink%3E/coordenadorias-administracao/coordenadoria-de-arquivo-central	78,77	9	50	4	41	1	3	0	4	0	0	0	0	4	2	
2023-08-06 17:01:51.454359	https://ppgep.ufop.br/home?sv_list_box_delta=os_news_latest&pager_id=0&destination=home&page=1&type=month&month=2023-08&mini=2023-09	80,69	36	133	27	95	1	4	8	33	0	0	0	0	0	1	
2023-08-06 17:02:00.911894	https://posdefil.ufop.br/corpo-docente	79,38	6	54	4	38	1	3	0	12	1	0	0	0	0	1	
2023-08-06 17:01:59.484268	http://www.cead.ufop.br/index.php/requerimentos	62,73	77	105	22	88	16	7	39	10	0	0	0	0	0	0	
2023-08-06 17:01:58.635305	http://www.em.ufop.br/index.php/contatos	87,74	5	442	3	369	0	70	1	3	1	0	0	0	0	0	
2023-08-06 17:02:04.006744	https://fisica.ufop.br/paginas/pr%C3%A1tica-i	86,12	8	45	4	35	1	4	3	6	0	0	0	0	0	0	
2023-08-06 17:02:06.495332	https://sites.ufop.br/soc/conec-conselho-superior-de-extens%C3%A3o-e-cultura	88,01	18	32	11	26	1	4	6	2	0	0	0	0	0	0	
2023-08-06 17:02:21.285785	https://www.prograd.ufop.br/estagios/vaga-de-emprego-para-engenheiro-pimenta-de-avila-consultoria	71,17	17	65	4	50	1	5	8	8	0	0	0	0	4	2	
2023-08-06 17:02:29.341470	http://www.soc.ufop.br/public/resolucao/mostrar/0000012485	79,41	15	14	5	12	1	0	7	1	0	0	0	0	2	1	
2023-08-06 17:02:30.206091	http://www.decom.ufop.br/prof/marcone/Disciplinas/OtimizacaoCombinatoria/OC.htm	82,87	25	197	4	33	0	68	21	96	0	0	0	0	0	0	
2023-08-06 17:02:14.785785	http://dri.ufop.br/index.php/read/393	77,3	25	102	8	93	0	4	16	2	1	0	0	0	0	3	
2023-08-06 17:02:31.169929	http://prace.ufop.br/assistencia-estudantil/psicologia/ouro-preto	70,2	18	68	7	53	1	4	6	9	0	0	0	0	4	2	
2023-08-06 17:02:35.160435	https://fisica.ufop.br/classes/fis502-pra%CC%81tica-de-ensino-de-fi%CC%81sica-ii	87,65	8	39	2	32	1	4	5	3	0	0	0	0	0	0	
2023-08-06 17:02:35.090364	https://caint.ufop.br/see/1411-universidad-antonio-narino-da-colombia-convida-para-programa-internacional-cultural-colombia-in-every-sense	77,36	23	115	7	106	0	4	15	2	1	0	0	0	0	3	
2023-08-06 17:02:49.724207	https://dri.ufop.br/oportunidades/ed-encerrados?start=30	79,33	24	96	7	84	0	4	15	3	1	0	0	0	1	5	
2023-08-06 17:02:44.860271	https://caint.ufop.br/en/newsletter-en/newsletters-en	81,42	11	74	4	60	0	4	5	2	1	0	0	0	1	8	
2023-08-06 17:03:11.369460	https://polosdecinema.ufop.br/people/jenniffer-lorrayne-da-silva-andr%C3%A9	81,76	17	86	15	73	1	5	1	8	0	0	0	0	0	0	
2023-08-06 17:03:15.977455	https://prof.ufop.br/taxa-de-uso-de-im%C3%B3veis	87,75	11	83	6	67	1	3	4	12	0	0	0	0	0	1	
2023-08-06 17:03:28.038436	http://proex.ufop.br/programas/mineracao-do-outro-programa-de-cultura-e-critica-social/cine-faisca-1	67,64	18	60	6	51	1	5	6	2	1	0	0	0	4	2	
2023-08-06 17:02:26.292377	http://dri.ufop.br/en/read/769-tool-developed-at-ufop-is-used-in-important-research-centers-in-brazil	83,52	15	86	5	77	0	4	9	2	1	0	0	0	0	3	
2023-08-06 17:03:27.253249	https://demin.ufop.br/t%C3%A9cnicos-administrativos-em-educa%C3%A7%C3%A3o	80,37	11	63	8	55	1	3	1	5	1	0	0	0	0	0	
2023-08-06 17:03:14.533290	https://www.caint.ufop.br/index.php/read/754	77,3	25	109	8	100	0	4	16	2	1	0	0	0	0	3	
2023-08-06 17:03:48.910317	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=208&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-06 17:02:52.334967	http://ufop.br/taxonomy/term/28?page=2	63,74	54	124	18	110	1	6	30	6	1	0	0	0	4	2	
2023-08-06 17:03:42.895283	http://www.dri.ufop.br/en/partnerships/partnership-map	88,07	10	68	4	60	0	4	5	1	1	0	0	0	0	3	
2023-08-06 17:03:41.079326	http://dri.ufop.br/see/1384-rzeszow-university-of-technology-da-polonia-oferece-cursos-online-em-lingua-inglesa-gratuitos	77,36	23	124	7	115	0	4	15	2	1	0	0	0	0	3	
2023-08-06 17:03:41.332077	https://www.em.ufop.br/index.php/contatos	87,74	5	442	3	369	0	70	1	3	1	0	0	0	0	0	
2023-08-06 17:03:43.953362	https://medicina.ufop.br/tabela-de-servidores?type=month&month=2023-08&mini=2023-07	76,74	23	123	15	106	1	5	6	11	1	0	0	0	0	1	
2023-08-06 17:04:01.767979	https://posnutricao.ufop.br/inser%C3%A7%C3%A3o-social	83,85	5	42	3	35	1	4	0	2	1	0	0	0	0	1	
2023-08-06 17:04:22.511954	https://decgp.medicina.ufop.br/home?type=month&month=2023-08&mini=2023-07	74,86	32	111	11	83	1	4	19	24	1	0	0	0	0	0	
2023-08-06 17:04:15.161071	https://www.caint.ufop.br/ouro-preto-info/historia-de-ouro-preto	77,55	22	101	7	92	0	4	14	2	1	0	0	0	0	3	
2023-08-06 17:04:48.063189	https://propp.ufop.br/pesquisa/iniciacao-cientifica#Inicio	58,97	44	129	15	105	1	2	23	20	1	0	0	0	4	2	
2023-08-06 17:04:50.548675	http://www.caint.ufop.br/en/programas/gcub-mob	87,88	12	69	5	61	0	4	6	1	1	0	0	0	0	3	
2023-08-06 17:05:20.149650	https://laqua.ufop.br/projeto-nada-melhor	77,98	13	46	5	38	1	3	6	5	1	0	0	0	0	0	
2023-08-06 17:05:32.313390	https://moodle.aberta.ufop.br/enrol/index.php?id=135&lang=es	80,14	18	66	6	50	1	8	10	4	1	0	0	0	0	4	
2023-08-06 17:05:37.994669	https://propp.ufop.br/resultados-anteriores	69,58	29	54	5	44	1	2	19	6	0	0	0	0	4	2	
2023-08-06 17:05:42.631689	https://labiiex.ufop.br/media-gallery/detail/19206/38900	84,02	5	37	3	31	1	4	1	2	0	0	0	0	0	0	
2023-08-06 17:04:57.639191	https://progep.ufop.br/boletins-administrativos-2022	87,09	125	99	64	90	1	3	60	5	0	0	0	0	0	1	
2023-08-06 17:05:36.509627	https://dri.ufop.br/oportunidades/ed-encerrados?start=40	79,33	24	96	7	84	0	4	15	3	1	0	0	0	1	5	
2023-08-06 17:05:51.441051	http://www3.decom.ufop.br/decom/cocic/	91,11	10	27	5	22	1	2	3	2	0	0	0	0	1	1	
2023-08-06 17:05:49.968137	https://nite.ufop.br/equipe	83,48	11	93	3	83	1	3	6	6	1	0	0	0	0	1	
2023-08-06 17:05:53.624519	https://enut.ufop.br/media-gallery/detail/22530/46473	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-06 17:06:15.766021	http://www.decom.ufop.br/prof/marcone/Disciplinas/Pesquisa%20Operacional%20I/Pesquisa_Operacional_I.htm	82,9	18	131	4	25	0	43	14	63	0	0	0	0	0	0	
2023-08-06 17:06:13.520038	http://www.dri.ufop.br/depoimentos/85-depoimentos-de-alunos-estrangeiros/755-oscar-javier-tabares	77,3	25	104	8	95	0	4	16	2	1	0	0	0	0	3	
2023-08-06 17:06:18.594243	https://www.prace.ufop.br/assistencia-estudantil/moradia-estudantil/modalidade-de-gestao-compartilhada/pasargada	71,96	18	75	7	61	1	4	6	8	0	0	0	0	4	2	
2023-08-06 17:06:19.171664	http://www.caint.ufop.br/index.php/read/755	77,3	25	103	8	94	0	4	16	2	1	0	0	0	0	3	
