2023-08-05 15:25:02.801084	#dataCadastro	link	porcentagem	totalErros	totalAvisos	marcacaoErros	marcacaoAvisos	comportamentoErros	comportamentoAvisos	conteudoInformacaoErros	conteudoInformacaoAvisos	apresentacaoDesignErros	apresentacaoDesignAvisos	multimidiaErros	multimidiaAvisos	formulariosErros	formulariosAvisos
2023-08-05 16:15:30.458051	https://international.ufop.br/news/ufop-researchers-publish-scientific-paper-partnership-poles	68,27	30	91	9	83	1	5	15	1	1	0	0	0	4	2	
2023-08-05 16:16:02.120395	http://www.decom.ufop.br/decom/ensino/disciplina/bcc222/2023-1	79,35	12	82	5	69	1	5	4	7	1	0	0	0	1	1	
2023-08-05 16:15:55.299102	https://www.em.ufop.br/index.php/camara-administrativa	85,52	9	56	6	51	0	1	2	4	1	0	0	0	0	0	
2023-08-05 16:15:24.868530	https://dri.ufop.br/en/read/1123-suspension-of-on-campus-activities-at-ufop	83,52	16	96	6	87	0	4	9	2	1	0	0	0	0	3	
2023-08-05 16:15:20.130848	https://culturafotograficaufop.blogspot.com/2022/02/elliotterwitt.html	63,86	46	286	12	259	2	6	30	20	1	0	0	0	1	1	
2023-08-05 16:16:17.089094	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=102&Itemid=139	87,32	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 16:16:17.023385	https://moodle.aberta.ufop.br/course/view.php?id=63	79,43	19	124	3	109	1	7	14	4	1	0	0	0	0	4	
2023-08-05 16:16:11.463500	http://dri.ufop.br/see/1134-programa-fundacao-botin-2021	77,36	23	106	7	96	0	5	15	2	1	0	0	0	0	3	
2023-08-05 16:16:22.874695	https://biomas.ufop.br/processo-seletivo-2018-1-0	74,24	11	33	4	27	1	3	5	3	1	0	0	0	0	0	
2023-08-05 16:16:28.697564	https://enut.ufop.br/nde-cta	83,33	7	244	4	232	1	4	2	8	0	0	0	0	0	0	
2023-08-05 16:16:36.781176	https://www.propp.ufop.br/pt-br/pos-graduacao/proap-e-sucupira	71,26	22	61	6	48	1	2	11	9	0	0	0	0	4	2	
2023-08-05 16:16:35.589270	https://sites.ufop.br/nupedes	85,94	29	41	21	34	1	5	7	2	0	0	0	0	0	0	
2023-08-05 16:16:35.087097	https://nti.ufop.br/governan%C3%A7a-de-ti	79,13	12	60	4	49	1	3	7	7	0	0	0	0	0	1	
2023-08-05 16:16:48.773103	http://professor.ufop.br/wagner/biocv	89,21	5	27	4	22	1	4	0	0	0	0	0	0	0	1	
2023-08-05 16:16:45.446498	http://www.cead.ufop.br/index.php/2016-08-24-18-31-58/valida-certificado	80,3	40	74	10	61	0	7	30	6	0	0	0	0	0	0	
2023-08-05 16:16:58.996806	https://prograd.ufop.br/processo-seletivo-para-ingresso-no-1o-semestre-letivo-de-2014	77,07	17	68	3	52	1	5	9	9	0	0	0	0	4	2	
2023-08-05 16:17:04.621282	https://residencia.medicina.ufop.br/resid%C3%AAncia-em-medicina-de-fam%C3%ADlia-e-comunidade	79,9	10	51	6	38	1	3	2	10	1	0	0	0	0	0	
2023-08-05 16:16:53.429898	http://dri.ufop.br/see/1117-programa-beware-fellowships-2-oferece-oportunidade-de-pesquisa-na-belgica	77,36	23	100	7	91	0	4	15	2	1	0	0	0	0	3	
2023-08-05 16:17:14.757310	https://lagep.ufop.br/elo	80,52	9	38	6	29	1	3	1	6	1	0	0	0	0	0	
2023-08-05 16:17:16.693693	https://www.propp.ufop.br/pesquisa/iniciacao-cientifica	64,84	44	129	15	105	1	2	24	20	0	0	0	0	4	2	
2023-08-05 16:16:56.010388	https://www.escolha.ufop.br/como-ser-aluno-da-ufop/reingresso-transferencia-obtencao-de-novo-titulo-e-reopcao-de-curso	70,78	12	53	4	45	1	3	3	3	0	0	0	0	4	2	
2023-08-05 16:16:47.650366	https://culturafotograficaufop.blogspot.com/2021/10/luisadorr.html	62,43	58	221	11	192	2	6	43	22	1	0	0	0	1	1	
2023-08-05 16:17:22.782805	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=26&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 16:17:36.276869	http://www.lampiaodigital.ufop.br	97,82	3	5	3	5	0	0	0	0	0	0	0	0	0	0	
2023-08-05 16:17:31.297259	http://prograd.ufop.br/estagios/vagas-diversas-6	70,64	36	78	9	62	1	5	22	9	0	0	0	0	4	2	
2023-08-05 16:17:17.404187	https://fimat.ufop.br/laborat%C3%B3rios	73,98	23	68	5	47	1	5	16	16	1	0	0	0	0	0	
2023-08-05 16:17:19.658308	https://enut.ufop.br/media-gallery/detail/22530/46327	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 16:17:24.891902	https://csu.dof.ufop.br/dispensa-eletr%C3%B4nica	85,3	13	62	5	49	1	3	7	10	0	0	0	0	0	0	
2023-08-05 16:17:22.270161	http://xr4goodlab.decom.ufop.br/?page_id=6330	74,95	20	177	11	159	1	8	6	8	0	0	0	0	2	2	
2023-08-05 16:17:06.867745	https://www.dri.ufop.br/read/1795-centro-de-linguas-e-culturas-clic-da-ufop-em-parceria-com-o-banco-santander-oferece-cursos-de-lingua-inglesa-nivel-iniciante-2	77,27	27	112	8	101	0	4	18	4	1	0	0	0	0	3	
2023-08-05 16:17:42.998500	http://www.cead.ufop.br/index.php/cursos-de-graduacao/geografia?id=1095	73,4	53	156	17	142	0	8	35	6	1	0	0	0	0	0	
2023-08-05 16:17:48.749896	http://www.decom.ufop.br/guillermo/BCC201/web/BCC201-2014-01.html	83,59	56	161	4	148	0	0	52	13	0	0	0	0	0	0	
2023-08-05 16:17:52.630710	http://www.decom.ufop.br/marco/ensino/	92,23	6	91	6	91	0	0	0	0	0	0	0	0	0	0	
2023-08-05 16:17:44.943369	https://polosdecinema.ufop.br/deolhosabertos?type=month&month=2023-08&mini=2023-09	82,58	20	392	15	372	1	5	4	15	0	0	0	0	0	0	
2023-08-05 16:17:39.979315	https://enut.ufop.br/media-gallery/detail/22530/46591	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 16:17:58.375123	http://prograd.ufop.br/%3Cnolink%3E/pesquisa-de-desenvolvimento-de-disciplinas-da-graduacao	75,64	18	68	3	53	1	5	10	8	0	0	0	0	4	2	
2023-08-05 16:17:57.448794	http://www.prace.ufop.br/assistencia-estudantil/moradia-estudantil/modalidade-de-gestao-compartilhada/doce-mistura	71,96	18	76	7	61	1	4	6	9	0	0	0	0	4	2	
2023-08-05 16:17:33.874576	https://caint.ufop.br/read/1498-ufop-retoma-a-recepcao-presencial-de-estudantes-internacionais-nos-campi	77,29	27	129	8	118	0	4	18	4	1	0	0	0	0	3	
2023-08-05 16:18:13.690455	https://degeo.ufop.br/news/concurso-virtual-field-trip-society-economic-geologists	79,52	7	48	2	38	1	3	3	7	1	0	0	0	0	0	
2023-08-05 16:17:39.041963	https://caint.ufop.br/en/read/768-caint-inaugurates-internationalization-area-and-formative-room	83,11	30	126	5	117	0	4	24	2	1	0	0	0	0	3	
2023-08-05 16:17:56.889705	https://www.escolha.ufop.br/como-ser-aluno/vestibular-ufop	70,78	12	46	4	38	1	3	3	3	0	0	0	0	4	2	
2023-08-05 16:17:45.042214	http://dri.ufop.br/en/read/1272-ufop-researchers-participate-in-scientific-panel-for-the-amazon	83,67	14	82	5	73	0	4	8	2	1	0	0	0	0	3	
2023-08-05 16:18:32.706385	https://moodle.aberta.ufop.br/course/index.php?categoryid=27	83,4	15	83	3	68	0	7	11	3	1	0	0	0	0	5	
2023-08-05 16:17:59.264565	https://dri.ufop.br/read/1726-dri-seleciona-estudantes-para-indicacao-ao-programa-emerging-leaders-in-the-america-s-program-elap-2	77,24	28	115	9	104	0	4	18	4	1	0	0	0	0	3	
2023-08-05 16:17:59.724653	https://caint.ufop.br/read/1228-living-lab-biobased-battle-conheca-os-grupos-vencedores-da-competicao-internacional-de-bioeconomia	77,2	29	150	8	139	0	4	20	4	1	0	0	0	0	3	
2023-08-05 16:18:46.168024	http://www.proplad.ufop.br/coordenadoria-de-transporte	78,77	9	44	4	35	1	3	0	4	0	0	0	0	4	2	
2023-08-05 16:18:31.520860	https://posedu.ufop.br/news/comunicado-novos-hor%C3%A1rios-de-entrevistas-sele%C3%A7%C3%A3o-ppge?page=1	78,74	24	482	11	470	1	4	11	7	1	0	0	0	0	1	
2023-08-05 16:18:26.427532	https://caint.ufop.br	83,12	41	1159	8	1144	0	10	33	2	0	0	0	0	0	3	
2023-08-05 16:18:30.878411	http://xr4goodlab.decom.ufop.br/?p=5904#respond	75,75	24	164	16	146	1	8	5	8	0	0	0	0	2	2	
2023-08-05 16:17:55.866409	http://www2.decom.ufop.br/imobilis/tutorial-android-desenvolvendo-com-bluetooth-para-comunicacao-veicular-parte-1/#comments	80,31	71	419	7	388	1	13	62	17	0	0	0	0	1	1	
2023-08-05 16:18:55.401431	http://www.cead.ufop.br/index.php/departamento-deete?id=155	73,11	43	79	11	66	0	7	31	6	1	0	0	0	0	0	
2023-08-05 16:18:54.906828	https://polosdecinema.ufop.br/people/j%C3%BAlia-lacerda-boscolly	81,66	18	86	15	73	1	5	2	8	0	0	0	0	0	0	
2023-08-05 16:19:00.279631	https://www.propp.ufop.br/pt-br/pos-graduacao/diplomas-certificados-e-revalidacoes	75,5	28	69	8	49	1	2	15	16	0	0	0	0	4	2	
2023-08-05 16:18:50.894068	https://turismo.ufop.br/news/defesa-monografia-5	82,96	8	81	6	63	1	4	0	13	1	0	0	0	0	1	
2023-08-05 16:19:11.645344	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=8&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 16:19:11.340495	https://moodle.aberta.ufop.br/course/info.php?id=130&lang=pt_br	72,86	24	116	3	101	1	7	19	6	1	0	0	0	0	2	
2023-08-05 16:19:12.186906	http://www.cead.ufop.br/index.php/2016-08-24-18-31-58/legislacao-aluno	80,3	40	80	10	67	0	7	30	6	0	0	0	0	0	0	
2023-08-05 16:19:08.062936	http://www.caint.ufop.br/en/newsletter-en/newsletters-en/1645-newsletter-1st-semester-2022	88,07	10	65	4	57	0	4	5	1	1	0	0	0	0	3	
2023-08-05 16:18:14.696913	https://cinevilarica.ufop.br/2022/06/01/confira-6-obras-cinematograficas-sobre-a-imprensa/#respond	83,43	20	213	12	207	1	5	7	1	0	0	0	0	0	0	
2023-08-05 16:19:27.852068	https://www.escolha.ufop.br/cursos/sistemas-de-informacao	63,95	13	46	3	40	1	2	4	2	1	0	0	0	4	2	
2023-08-05 16:18:45.008213	https://dri.ufop.br/read/1779-oferta-de-vagas-para-cursos-de-idiomas-on-line-e-gratuitos-rede-andifes-isf-2	77,09	34	164	15	151	0	5	18	5	1	0	0	0	0	3	
2023-08-05 16:19:28.548752	http://www.decom.ufop.br/decom/o-decom/mapa-do-campus/	90,77	11	30	5	25	1	2	4	2	0	0	0	0	1	1	
2023-08-05 16:19:00.366321	https://culturafotograficaufop.blogspot.com/2022/11/congresso-de-fotografia-em-sc.html	69,49	40	210	13	189	2	6	23	14	1	0	0	0	1	1	
2023-08-05 16:19:28.302974	https://biomas.ufop.br/selecao	74,68	25	81	5	70	1	4	18	7	1	0	0	0	0	0	
2023-08-05 16:19:33.455046	https://proficam.ufop.br/professor/alan-kardec	86,2	7	54	2	38	1	2	2	13	1	0	0	0	1	1	
2023-08-05 16:19:08.608384	http://www2.decom.ufop.br/imobilis/tag/beaglebone-tutorial/page/2/	77,44	77	120	12	84	1	12	64	24	0	0	0	0	0	0	
2023-08-05 16:19:23.246491	http://www.caint.ufop.br/dicas	77,88	24	117	6	103	0	4	17	7	1	0	0	0	0	3	
2023-08-05 16:19:43.635082	https://propp.ufop.br/en/news/abertas-inscricoes-para-submissao-de-trabalhos-no-encontro-de-saberes-2023	68,05	16	64	4	54	1	2	6	6	1	0	0	0	4	2	
2023-08-05 16:19:49.079985	http://www.sisbin.ufop.br/bibliotecas	67,38	26	73	4	66	1	3	16	2	1	0	0	0	4	2	
2023-08-05 16:19:38.835978	http://www.cead.ufop.br/index.php/o-cead/detec?id=1095	56,5	68	160	22	145	8	8	37	7	1	0	0	0	0	0	
2023-08-05 16:19:38.197341	https://dri.ufop.br/see/990-universidade-da-arabia-saudita-oferece-bolsa-de-estagio-na-area-de-computacao	77,35	25	98	8	88	0	5	16	2	1	0	0	0	0	3	
2023-08-05 16:19:42.299899	https://sustentabilidade.ufop.br/sobre-o-pl%C3%A1gio	86,52	13	100	4	83	1	4	8	12	0	0	0	0	0	1	
2023-08-05 16:19:17.277729	https://www.dri.ufop.br/read/1769-selecao-de-candidatos-para-curso-online-de-lingua-espanhola-nivel-basico-1-iniciante-em-parceria-com-a-universidad-de-atacama-chile	77,27	27	113	8	102	0	4	18	4	1	0	0	0	0	3	
2023-08-05 16:19:56.723540	https://www.prograd.ufop.br/estagios/signify-5	71,17	17	69	4	52	1	5	8	10	0	0	0	0	4	2	
2023-08-05 16:19:52.283151	https://medicina.ufop.br/exerc%C3%ADcio-2018-0?type=month&month=2023-08&mini=2023-10	76,44	22	110	15	93	1	5	5	11	1	0	0	0	0	1	
2023-08-05 16:19:39.013574	https://dri.ufop.br/en/read/843-student-from-ufop-wins-international-program	83,67	14	80	5	71	0	4	8	2	1	0	0	0	0	3	
2023-08-05 16:19:54.584916	https://www.prace.ufop.br/documentacao-cpae-2#Extrato	60,18	80	124	56	102	1	4	18	16	1	0	0	0	4	2	
2023-08-05 16:20:00.780837	https://escoladefarmacia.ufop.br/news/docentes-pesquisadores-do-ppg-cipharma-t%C3%AAm-projetos-aprovados-em-ag%C3%AAncias-de	78,79	14	39	5	31	1	3	7	5	1	0	0	0	0	0	
2023-08-05 16:19:46.095878	http://www.ufop.br/#focus	63,68	72	148	23	126	1	6	43	14	1	0	0	0	4	2	
2023-08-05 16:20:27.531455	http://www.soc.ufop.br/public/resolucao/mostrar/0000011101	79,41	15	14	5	12	1	0	7	1	0	0	0	0	2	1	
2023-08-05 16:20:24.695958	http://proex.ufop.br/projetos-isolados	71,71	18	62	6	51	1	5	6	2	1	0	0	0	4	4	
2023-08-05 16:20:00.204804	https://dri.ufop.br/read/1519	77,24	29	123	10	112	0	4	18	4	1	0	0	0	0	3	
2023-08-05 16:20:27.683515	http://ichs.ufop.br	83,37	24	106	4	53	1	3	18	43	1	6	0	0	0	1	
2023-08-05 16:20:31.846096	https://prof.ufop.br/news/prof-informa-sobre-o-lan%C3%A7amento-da-frequ%C3%AAncia-dos-bolsistas-em-dezembro-de-2021	87,74	11	69	6	55	1	3	4	10	0	0	0	0	0	1	
2023-08-05 16:20:07.843324	http://www2.decom.ufop.br/imobilis/workshop-de-metodologia-de-testes-imobilis-e-terralab/#respond	79,91	90	241	13	208	1	13	75	19	0	0	0	0	1	1	
2023-08-05 16:20:32.087515	https://culturafotograficaufop.blogspot.com/2022/03/espelho-reflexivo-e-refletido.html#comments	63,31	57	304	29	276	2	6	24	21	1	0	0	0	1	1	
2023-08-05 16:20:14.727351	https://www.caint.ufop.br/read/1769-selecao-de-candidatos-para-curso-online-de-lingua-espanhola-nivel-basico-1-iniciante-em-parceria-com-a-universidad-de-atacama-chile	77,27	27	114	8	103	0	4	18	4	1	0	0	0	0	3	
2023-08-05 16:20:45.314974	https://culturafotograficaufop.blogspot.com/2022/05/pequena-historia-de-um-pequeno.html	68,92	46	180	16	160	2	6	26	13	1	0	0	0	1	1	
2023-08-05 16:20:55.393295	https://www.dri.ufop.br/oportunidades/ed-encerrados?start=40	79,33	24	95	7	83	0	4	15	3	1	0	0	0	1	5	
2023-08-05 16:21:10.773002	https://zeppelin10.ufop.br/SistemaAcademico/MatrizCurricular?codCurso=SJM&idioma=I	86,07	4	1	3	1	0	0	1	0	0	0	0	0	0	0	
2023-08-05 16:20:54.657711	http://www.dri.ufop.br/see/1213-universidade-da-espanha-organiza-um-seminario-sobre-e-learning-para-professores	77,27	27	117	10	108	0	4	16	2	1	0	0	0	0	3	
2023-08-05 16:20:44.752858	https://culturafotograficaufop.blogspot.com/search/label/Pedro%20Ladeira?updated-max=2022-04-27T08:00:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-05 16:21:12.985657	https://prace.ufop.br/link/agenda-de-saude-mental	69,66	19	67	7	54	1	4	7	7	0	0	0	0	4	2	
2023-08-05 16:21:14.784137	https://vestibular.ufop.br/index.php?option=com_content&view=category&id=203&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 16:21:10.672574	https://enut.ufop.br/media-gallery/detail/22530/46505	87,86	7	68	3	57	1	4	3	7	0	0	0	0	0	0	
2023-08-05 16:21:09.689455	https://biomas.ufop.br/labs	67,1	12	60	4	53	1	3	6	4	1	0	0	0	0	0	
2023-08-05 16:21:25.692544	https://demin.ufop.br/Pesquisa	78,78	13	51	8	43	1	3	3	5	1	0	0	0	0	0	
2023-08-05 16:21:25.312313	https://labfe.ufop.br/produ%C3%A7%C3%A3o-2015	78,95	11	37	5	29	1	3	4	5	1	0	0	0	0	0	
2023-08-05 16:20:59.991121	http://ufop.br/docentes	74,84	48	101	11	86	1	6	32	7	0	0	0	0	4	2	
2023-08-05 16:21:32.191351	http://www.acessoainformacao.ufop.br/index.php/perguntas-frequentes2?view=category&id=14#subcat13	79,32	29	385	16	306	1	79	12	0	0	0	0	0	0	0	
2023-08-05 16:21:39.473817	https://www.dri.ufop.br/see/972-bolsa-estudos-governo-taiwan	77,36	23	102	7	93	0	4	15	2	1	0	0	0	0	3	
2023-08-05 16:21:28.492339	https://turismoepatrimonio.ufop.br/news/programa-promosat-op-valoriza%C3%A7%C3%A3o-do-patrim%C3%B4nio-ouro-pretano	73,27	18	96	13	65	1	4	3	27	1	0	0	0	0	0	
2023-08-05 16:21:28.103465	https://cipharma.ufop.br/laborat%C3%B3rios-localizados-na-escola-de-farm%C3%A1cia	82,26	12	59	4	49	1	4	7	6	0	0	0	0	0	0	
2023-08-05 16:22:01.850267	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=61&Itemid=139	84,89	5	20	4	17	1	1	0	2	0	0	0	0	0	0	
2023-08-05 16:21:39.188869	https://propem.ufop.br/	80,14	14	98	10	74	1	4	2	19	1	0	0	0	0	1	
2023-08-05 16:22:09.993150	https://prograd.ufop.br/%3Cnolink%3E/pibid-ufop	71,17	18	76	4	59	1	5	9	10	0	0	0	0	4	2	
2023-08-05 16:22:13.188059	https://dri.ufop.br/programas/erasmus	77,36	24	112	8	100	0	4	15	5	1	0	0	0	0	3	
2023-08-05 16:21:57.210192	https://turismo.ufop.br/news/sele%C3%A7%C3%A3o-monitoria-0	79,97	36	107	6	90	1	4	28	12	1	0	0	0	0	1	
2023-08-05 16:21:39.103226	https://culturafotograficaufop.blogspot.com/search/label/Dirceu%20Mau%C3%A9s?updated-max=2020-11-09T09:00:00-03:00&max-results=20&start=20&by-date=false	79,27	26	137	4	123	1	4	20	9	0	0	0	0	1	1	
2023-08-05 16:22:08.999049	https://nano.ufop.br/publications/professors-publications/taise-matte-manhabosco?page=0%2C0%2C0%2C0%2C0%2C1	84,78	34	112	18	85	1	5	15	22	0	0	0	0	0	0	
2023-08-05 16:22:37.947434	https://culturafotograficaufop.blogspot.com/2021/11/garotaamericananaitalia.html	87,5	3	0	2	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 16:22:39.497011	https://zeppelin10.ufop.br/SistemaAcademico/MatrizCurricular?codCurso=AUT	86,07	4	2	3	2	0	0	1	0	0	0	0	0	0	0	
2023-08-05 16:21:38.347255	https://culturafotograficaufop.blogspot.com/search/label/Vinoj%20Gajjar	79,27	28	176	5	148	1	5	21	22	0	0	0	0	1	1	
2023-08-05 16:22:42.968645	https://culturafotograficaufop.blogspot.com/2020/10/dicadefilme-retratos-de-uma-obsessao.html#comments	87,5	3	0	2	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 16:22:11.979362	https://culturafotograficaufop.blogspot.com/2022/01/carriemaeweemsleitura.html#comments	68,92	41	222	11	199	2	6	26	16	1	0	0	0	1	1	
2023-08-05 16:22:39.418619	https://www.propp.ufop.br/en/node/30	69,42	24	65	7	48	1	2	11	13	1	0	0	0	4	2	
2023-08-05 16:22:48.903936	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=44&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 16:22:34.611241	https://dri.ufop.br/oportunidades/ed-encerrados/793-programa-de-bolsas-ibero-americanas-2018	77,44	22	91	7	82	0	4	14	2	1	0	0	0	0	3	
2023-08-05 16:22:34.545201	https://siass.ufop.br/atividades-da-vida-di%C3%A1ria	86,64	14	30	6	21	1	3	7	6	0	0	0	0	0	0	
2023-08-05 16:22:50.121536	https://prograd.ufop.br/estagios/programa-de-estagio-eaton-2024	70,63	19	69	5	53	1	5	9	9	0	0	0	0	4	2	
2023-08-05 16:22:24.285019	https://culturafotograficaufop.blogspot.com/search/label/Priscila%20Prade	79,27	28	170	5	148	1	5	21	16	0	0	0	0	1	1	
2023-08-05 16:22:52.082977	https://culturafotograficaufop.blogspot.com/2020/05/dicadefilme-janela-indiscreta24.html	63,21	39	269	9	248	2	5	26	15	1	0	0	0	1	1	
2023-08-05 16:22:57.930841	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=235&Itemid=202&limitstart=0	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 16:22:42.768988	http://sites.ufop.br/sustentabilidade/t%C3%ADtulo%C2%A0inaplicabilidade-da-responsabilidade-objetiva-para-o-direito-administrativo	87,7	11	100	4	84	1	4	6	11	0	0	0	0	0	1	
2023-08-05 16:23:15.345687	https://culturafotograficaufop.blogspot.com/2022/12/aos-doze-anos.html	69,38	43	233	16	209	2	6	23	17	1	0	0	0	1	1	
2023-08-05 16:23:02.818784	http://www3.decom.ufop.br/toffolo/en/teaching/pcc174_2021-1/	78,1	17	96	6	61	2	30	9	3	0	0	0	2	0	0	
2023-08-05 16:23:21.687295	http://www.cead.ufop.br/index.php/matematica?id=164	72,99	58	160	20	146	0	8	37	6	1	0	0	0	0	0	
2023-08-05 16:22:53.792765	https://www.dri.ufop.br/read/894	77,29	27	135	8	124	0	4	18	4	1	0	0	0	0	3	
2023-08-05 16:22:47.852482	https://labespee.ufop.br/presentations/2019rela%C3%A7%C3%A3o-entre-o-potencial-esportivo-de-jovens-alunos-atletas-e-coping	80,45	16	53	13	45	1	3	1	5	1	0	0	0	0	0	
2023-08-05 16:23:42.403134	https://culturafotograficaufop.blogspot.com/2022/10/10-salao-nacional-de-arte-fotografica.html	87,5	3	0	2	0	0	0	1	0	0	0	0	0	0	0	
2023-08-05 16:22:46.530094	https://progep.ufop.br/home?sv_list_box_delta=os_news_latest&pager_id=0&destination=home&page=3	83,69	29	88	11	70	1	3	17	14	0	0	0	0	0	1	
2023-08-05 16:23:10.765343	https://www.ppgquimica.ufop.br/chemistry-post-graduate-program	81,05	8	63	4	54	1	6	2	3	1	0	0	0	0	0	
2023-08-05 16:22:54.457999	https://sustentabilidade.ufop.br/2009	86,72	12	94	4	77	1	4	7	12	0	0	0	0	0	1	
2023-08-05 16:23:38.373218	https://culturafotograficaufop.blogspot.com/2022/02/o-imperio-do-olhar-o-brasil.html	62,89	46	261	11	234	2	6	31	20	1	0	0	0	1	1	
2023-08-05 16:23:31.649513	http://www2.decom.ufop.br/imobilis/?p=579	79,93	69	181	9	150	1	13	58	17	0	0	0	0	1	1	
2023-08-05 16:23:35.169299	https://posedu.ufop.br/hist%C3%B3rico-do-programa-de-p%C3%B3s-gradua%C3%A7%C3%A3o-em-educa%C3%A7%C3%A3o-da-ufop	83,81	9	104	3	91	1	4	4	8	1	0	0	0	0	1	
2023-08-05 16:23:24.879847	https://labespee.ufop.br/alunos	80,21	22	80	5	56	1	3	15	21	1	0	0	0	0	0	
2023-08-05 16:23:46.113422	https://biomas.ufop.br/egressos-2013-2016	73,89	44	175	4	169	1	3	38	3	1	0	0	0	0	0	
2023-08-05 16:24:10.712466	https://proficam.ufop.br/professor/gustavo-freitas	86,2	7	54	2	38	1	2	2	13	1	0	0	0	1	1	
2023-08-05 16:24:11.738639	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=55&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 16:24:05.705873	https://cemar.ufop.br/de-escolas-urbanas-escolas-do-campo-implementa%C3%A7%C3%A3o-das-diretrizes-para-educa%C3%A7%C3%A3o-b%C3%A1sica-nas	79	9	37	6	29	1	3	1	5	1	0	0	0	0	0	
2023-08-05 16:24:15.873990	https://propp.ufop.br/en/node/719	63,58	18	57	6	47	1	2	6	6	1	0	0	0	4	2	
2023-08-05 16:24:24.562428	http://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=207&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 16:24:01.818241	https://turismoepatrimonio.ufop.br/news/prorroga%C3%A7%C3%A3o-credenciamento-docente-2023?page=1	73,3	17	96	13	65	1	4	2	27	1	0	0	0	0	0	
2023-08-05 16:23:57.693444	https://international.ufop.br/how-be-researcher-ufop	74,77	26	84	9	76	1	5	12	1	0	0	0	0	4	2	
2023-08-05 16:24:33.710479	https://www.vestibular.ufop.br/index.php?option=com_content&view=category&id=202&Itemid=139	91,01	6	23	4	18	1	1	1	3	0	0	0	0	0	1	
2023-08-05 16:24:25.575338	http://www.cead.ufop.br/index.php/o-cead/detec/41-lista-de-docentes/150-prof-haroldo-luiz-bertoldo	56,5	68	160	22	145	8	8	37	7	1	0	0	0	0	0	
2023-08-05 16:25:19.016618	http://proex.ufop.br/programas/aprender-sem-perceber-conhecimento-empirico-de-quimica-de-forma-contextualizada-significativa-e-ludica-direcionados-aos-docentesdiscentes-da-rede-de-ensino-publica-da-cidade-de-joao-monlevademg/kits-educativos-sobre-cienciasquimica-experimental		18	60	6	51	1	5	6	2	1	0	0	0	4	2	
2023-08-05 16:25:29.004382	http://prograd.ufop.br/%3Cnolink%3E/avaliacao-dos-cursos	75,63	17	68	3	50	1	5	9	11	0	0	0	0	4	2	
2023-08-05 16:25:30.270497	https://lamoe.ufop.br/publications/triplet-exciplex-electroluminescence-two-columnar-liquid-crystal-perylene	73,53	8	34	5	21	2	4	0	9	1	0	0	0	0	0	
2023-08-05 16:24:44.739189	https://www.dri.ufop.br/read/1820-governo-do-japao-oferece-bolsas-de-estudos-para-estudantes-brasileiros	77,28	26	159	8	148	0	4	17	4	1	0	0	0	0	3	
2023-08-05 16:24:51.975534	https://ufop.br/taxonomy/term/28	63,74	54	122	18	108	1	6	30	6	1	0	0	0	4	2	
2023-08-05 16:25:45.472193	https://propp.ufop.br/pt-br/news?page=13	67,3	31	95	12	84	1	2	13	6	1	0	0	0	4	3	
2023-08-05 16:25:36.433622	https://www.prace.ufop.br/assistencia-estudantil/bolsas-0	69,01	20	115	6	100	1	4	9	9	0	0	0	0	4	2	
2023-08-05 16:24:46.530192	https://caint.ufop.br/read/1700-gcub-oferece-desconto-na-realizacao-do-exame-toefl-ibt-9	77,29	27	104	7	92	0	5	19	4	1	0	0	0	0	3	
2023-08-05 16:25:47.260293	http://prograd.ufop.br/informacoes-academicas/enade	71,16	18	65	5	50	1	5	8	8	0	0	0	0	4	2	
2023-08-05 16:25:39.008091	https://turismo.ufop.br/news?page=2	82,88	32	110	16	68	1	4	14	37	1	0	0	0	0	1	
2023-08-05 16:26:01.152658	https://www.prograd.ufop.br/estagios/martins-guerra-consultoria	70,63	19	67	5	52	1	5	9	8	0	0	0	0	4	2	
